web-scraper-order,web-scraper-start-url,start_scraping,start_scraping-href,image-src,goal,Raised,people,time,updates,updates-href,createdby,shares
"1543704731-80","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/AIRD-TRUST-IN-UGANDA","https://d2g8igdw686xgo.cloudfront.net/18028914_1490684536.1895.jpg","of £10,000 goal","£1,236","34","Raised by 34 people in 22 months","Updates   1","https://www.gofundme.com/AIRD-TRUST-IN-UGANDA#updates","null","259"
"1543704873-123","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/childrens-christmas-charity-party","https://d2g8igdw686xgo.cloudfront.net/25443876_1510922884.2109.jpg","of £1,000 goal","£395","10","Raised by 10 people in 12 months","null","","Created November 17, 2017","15"
"1543707207-941","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/6bnqqzk4","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/8941667_14891518510_r.jpg","of $2,728 goal","$2,187","24","Raised by 24 people in 34 months","Updates   1","https://www.gofundme.com/6bnqqzk4#updates","null","381"
"1543706846-811","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/48y9bzc","https://d2g8igdw686xgo.cloudfront.net/22892082_15022875410_r.jpg","of £2,000 goal","£5,780","375","Raised by 375 people in 15 months","null","","Created August 9, 2017","161"
"1543705880-447","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/prophecyofhouse","https://d2g8igdw686xgo.cloudfront.net/25130210_1510077193.9675.jpg","of £2,000 goal","£624","41","Raised by 41 people in 13 months","Updates   1","https://www.gofundme.com/prophecyofhouse#updates","Created November 5, 2017","175"
"1543707309-979","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/hailey-marie-charity-foundation","https://d2g8igdw686xgo.cloudfront.net/30075286_15270206640_r.jpeg","of $1,000 goal","$14,270","179","Raised by 179 people in 6 months","null","","Created May 22, 2018","880"
"1543706809-797","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/kurelo-ironman-charity-event","","of $7,500 goal","$5,250","91","Raised by 91 people in 3 months","Updates   3","https://www.gofundme.com/kurelo-ironman-charity-event#updates","Created August 16, 2018","299"
"1543706796-792","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/harrietoliver2018","https://d2g8igdw686xgo.cloudfront.net/26353878_1513853816.9476.jpg","of £500 goal","£335","20","Raised by 20 people in 11 months","null","","Created December 21, 2017","157"
"1543706082-519","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/shaved-heads-for-bc-cancer-centre","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/18860980_14895086320_r.jpg","of $1,000 goal","$1,245","35","Raised by 35 people in 20 months","Updates   3","https://www.gofundme.com/shaved-heads-for-bc-cancer-centre#updates","null","298"
"1543706045-505","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/7a6h9h-charity-haircut","https://d2g8igdw686xgo.cloudfront.net/27562136_15185512760_r.jpg","of £200 goal","£150","11","Raised by 11 people in 9 months","null","","Created February 7, 2018","24"
"1543704652-57","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/drag-kickball-charity-game","https://d2g8igdw686xgo.cloudfront.net/30043474_15269251290_r.jpeg","of $1,500 goal","$1,424","42","Raised by 42 people in 6 months","Updates   1","https://www.gofundme.com/drag-kickball-charity-game#updates","Created May 21, 2018","191"
"1543707096-901","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/4nexsb4","https://d2g8igdw686xgo.cloudfront.net/25056788_15226722240_r.jpg","of £2,000 goal","£2,616","157","Raised by 157 people in 13 months","Updates   6","https://www.gofundme.com/4nexsb4#updates","Created November 1, 2017","723"
"1543705781-416","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/30-days-and-30-hats","https://d2g8igdw686xgo.cloudfront.net/28777486_15250385590_r.jpeg","of $2,000 goal","$420","17","Raised by 17 people in 8 months","Updates   1","https://www.gofundme.com/30-days-and-30-hats#updates","Created March 31, 2018","267"
"1543704826-109","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/carlyjacksonwheatfieldshospice","https://d2g8igdw686xgo.cloudfront.net/19648758_1492766703.3205.jpg","of £1,000 goal","£930","40","Raised by 40 people in 19 months","null","","null","232"
"1543704998-161","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/ronniegiftofsound","https://d2g8igdw686xgo.cloudfront.net/26183240_15132912600_r.jpg","of $150 goal","$175","8","Raised by 8 people in 11 months","null","","Created December 13, 2017","20"
"1543707256-959","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/chris-amp-katy-banks-fund","https://d2g8igdw686xgo.cloudfront.net/34840496_1543194730876735_r.jpeg","of $10,000 goal","$2,795","41","Raised by 41 people in 5 days","null","","Created November 25, 2018","343"
"1543705281-246","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/2kz2y535","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/13915377_1471825735.4948.jpg","of $10,000 goal","$10,170","96","Raised by 96 people in 27 months","Updates   5","https://www.gofundme.com/2kz2y535#updates","null","1.5k"
"1543704971-153","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/Heytheredelilah","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/5370196_1437489131.4385.jpg","of $25,000 goal","$1,910","48","Raised by 48 people in 40 months","Updates   3","https://www.gofundme.com/Heytheredelilah#updates","null","213"
"1543706483-672","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/riley-rutenberg-charity","https://d2g8igdw686xgo.cloudfront.net/29896592_1526430921.14.jpeg","of $36,000 goal","$72,877","304","Raised by 304 people in 6 months","Updates   1","https://www.gofundme.com/riley-rutenberg-charity#updates","Created May 15, 2018","243"
"1543706331-614","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/ns9-pirates-charities-fundraiser","https://d2g8igdw686xgo.cloudfront.net/29166682_15238494050_r.jpeg","of $3,836 goal","$595","14","Raised by 14 people in 7 months","null","","Created April 15, 2018","39"
"1543706323-611","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/1212-100km-run","https://d2g8igdw686xgo.cloudfront.net/25864186_15123356640_r.jpg","of £250 goal","£460","17","Raised by 17 people in 12 months","null","","Created December 3, 2017","50"
"1543704749-86","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/ggydr-ncs-charity-walk","https://d2g8igdw686xgo.cloudfront.net/31424846_1531922563232227_r.jpeg","of £700 goal","£220","10","Raised by 10 people in 4 months","null","","Created July 18, 2018","27"
"1543705720-394","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/autumn039s-charity-cut","https://d2g8igdw686xgo.cloudfront.net/32505140_1535482777344257_r.jpeg","of £500 goal","£120","15","Raised by 15 people in 3 months","Updates   2","https://www.gofundme.com/autumn039s-charity-cut#updates","Created August 28, 2018","86"
"1543707128-913","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/dice-charity-events-live-stream","https://d2g8igdw686xgo.cloudfront.net/23831954_1505264647.4936.png","of $1,150 goal","$1,260","41","Raised by 41 people in 14 months","Updates   1","https://www.gofundme.com/dice-charity-events-live-stream#updates","Created September 12, 2017","11"
"1543706167-551","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/3z5a4z-punchestown-charity-race","https://d2g8igdw686xgo.cloudfront.net/29128386_15239010760_r.jpg","of €1,500 goal","€1,260","26","Raised by 26 people in 7 months","null","","Created April 14, 2018","182"
"1543706582-710","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/mike-casey-robbery-charity","https://d2g8igdw686xgo.cloudfront.net/22173814_1499780552.8782.jpg","of $4,000 goal","$1,300","10","Raised by 10 people in 16 months","Updates   1","https://www.gofundme.com/mike-casey-robbery-charity#updates","Created July 11, 2017","55"
"1543707269-964","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/kirley-bowling-wedding","https://d2g8igdw686xgo.cloudfront.net/31285084_153150724181449_r.jpeg","of $3,500 goal","$3,923","48","Raised by 48 people in 4 months","Updates   1","https://www.gofundme.com/kirley-bowling-wedding#updates","Created July 13, 2018","206"
"1543706963-853","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/4wxaapk","https://d2g8igdw686xgo.cloudfront.net/26480086_15142047920_r.jpg","of $5,000 goal","$37,018","231","Raised by 231 people in 11 months","null","","Created December 25, 2017","2.1k"
"1543704552-29","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/barrymcg100aegonstarsedinburgh","https://d2g8igdw686xgo.cloudfront.net/29200804_1527843712.0905.jpg","of £500 goal","£550","35","Raised by 35 people in 7 months","Updates   1","https://www.gofundme.com/barrymcg100aegonstarsedinburgh#updates","Created April 17, 2018","7"
"1543705902-455","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/charity-12-marathon","https://d2g8igdw686xgo.cloudfront.net/29619976_15253658700_r.jpeg","of €500 goal","€330","14","Raised by 14 people in 7 months","null","","Created May 3, 2018","59"
"1543705726-396","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/charity-manundu039s-memorial","https://d2g8igdw686xgo.cloudfront.net/22083046_14994461490_r.jpeg","of $12,000 goal","$4,290","51","Raised by 51 people in 17 months","Updates   1","https://www.gofundme.com/charity-manundu039s-memorial#updates","Created July 7, 2017","460"
"1543705516-318","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/graymount-girl039s-charity","https://d2g8igdw686xgo.cloudfront.net/31992884_1533758500958820_r.jpeg","of £50 goal","£70","8","Raised by 8 people in 3 months","null","","Created August 8, 2018","29"
"1543705156-208","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/ccrgv-unites-children-and-parents","https://d2g8igdw686xgo.cloudfront.net/31502798_1532191038277180_r.jpeg","of $50,000 goal","$2,625","34","Raised by 34 people in 4 months","null","","Created July 21, 2018","420"
"1543704893-129","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/denises-30th-charity-drive","https://d2g8igdw686xgo.cloudfront.net/33921748_1540203546924861_r.jpeg","of $2,500 goal","$1,130","16","Raised by 16 people in 1 month","null","","Created October 22, 2018","72"
"1543707011-871","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/charitytandem","https://d2g8igdw686xgo.cloudfront.net/28000728_15199966200_r.jpg","of £800 goal","£1,120","48","Raised by 48 people in 9 months","null","","Created March 2, 2018","217"
"1543705683-380","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/aarons-funeral-charity-donation","https://d2g8igdw686xgo.cloudfront.net/27088676_1516378624.4794.jpg","of £2,000 goal","£1,670","53","Raised by 53 people in 10 months","null","","Created January 19, 2018","115"
"1543706848-812","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/charity-tandem-sky-dive","https://d2g8igdw686xgo.cloudfront.net/22121594_1499588205.4937.jpg","of £1,000 goal","£585","25","Raised by 25 people in 17 months","Updates   2","https://www.gofundme.com/charity-tandem-sky-dive#updates","Created July 9, 2017","93"
"1543706005-490","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/refugee-camps-charity-fund","https://d2g8igdw686xgo.cloudfront.net/25004688_1509330472.1463.jpg","of $10,000 goal","$12,415","72","Raised by 72 people in 13 months","Updates   1","https://www.gofundme.com/refugee-camps-charity-fund#updates","Created October 29, 2017","162"
"1543706540-693","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/qe57px-lauras-charities","https://d2g8igdw686xgo.cloudfront.net/34226188_1541349347908163_r.jpeg","of £100 goal","£595","35","Raised by 35 people in 27 days","null","","Created November 4, 2018","364"
"1543706175-554","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/anthonys-birthday-charity","https://d2g8igdw686xgo.cloudfront.net/28225872_1520440646.5776.jpg","of $500 goal","$110","7","Raised by 7 people in 8 months","null","","Created March 7, 2018","119"
"1543705152-207","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/david-and-sams-charity-cycle","https://d2g8igdw686xgo.cloudfront.net/25118780_1513608172.5254.jpg","of €1,350 goal","€953","82","Raised by 82 people in 13 months","null","","Created November 3, 2017","134"
"1543706085-520","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/dots-birthday-charity","https://d2g8igdw686xgo.cloudfront.net/18848756_1489360597.276.jpg","of $9,000 goal","$1,795","21","Raised by 21 people in 20 months","null","","null","47"
"1543706727-765","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=charity","","https://www.gofundme.com/ultramarathon-relay-for-charity","https://d2g8igdw686xgo.cloudfront.net/32848572_1536585060873835_r.jpeg","of $1,000 goal","$858","18","Raised by 18 people in 2 months","null","","Created September 10, 2018","14"
